MTREV,CDSEXE,NBENF,CDSITFAM,CDCATCL,CDTMT,RANGAGEAD,RANGAGEDEM,RANGADH,CDMOTDEM_DA,CDMOTDEM_DC,CDMOTDEM_DV,CDMOTDEM_RA,DEMISSIONNAIRE
-0.1651,3,0,1,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,2,3,1.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,1,4,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,1,3,0.0,2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1002,2,1,6,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0204,2,0,3,0.0,2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.06,2,2,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0894,4,2,6,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.107,3,3,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0561,3,2,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0521,2,2,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1303,2,3,6,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0571,2,2,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1446,3,0,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0091,3,0,5,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,10.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,1,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1223,3,1,2,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,4.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1043,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.06,2,1,10,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,2,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0463,3,0,2,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1154,3,1,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0091,2,0,5,0.0,2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.06,3,1,6,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,1.0,0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1
-0.0528,2,2,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1284,2,0,11,1.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,2,0,6,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0834,2,2,1,1.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0268,2,1,1,1.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1127,3,1,1,1.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.039,2,2,2,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,3.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1565,3,3,1,1.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1653,2,2,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0274,2,2,3,0.0,2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0108,2,3,3,0.0,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,1.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0767,3,2,2,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1202,3,0,3,1.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1421,2,2,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1004,2,2,3,0.0,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0409,3,3,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.1535,3,4,6,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0901,3,0,2,5.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1772,2,0,4,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,2,3,0.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0105,2,1,1,1.0,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,1,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0576,3,1,9,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0589,2,1,3,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1161,2,3,2,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,3,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,3,3,0.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,5.0,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,2,2,6,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0651,2,2,3,0.0,2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.1491,2,0,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0084,2,2,6,5.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0691,2,2,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1043,3,2,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.1725,2,3,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,2,3,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1251,2,1,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.1025,2,0,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0907,3,0,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.2652,2,1,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,1.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,3,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0091,2,0,5,0.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,3.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,4,3,6,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0641,3,1,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0294,2,1,9,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,1.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,0.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1147,4,1,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,2,4,1.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,1.0,0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0509,3,2,10,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1763,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0744,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1804,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0494,2,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,2,1,1.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0805,2,2,9,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,4,0,6,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,2,0,6,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0626,2,2,4,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1439,2,0,1,1.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.2122,3,2,5,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0132,3,3,1,1.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,0.0,0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0
0.0293,2,2,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1433,2,2,6,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0098,3,2,7,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,2,0,6,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,2,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1058,3,5,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,2,1,6,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,1,3,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,1,3,0.0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0144,3,3,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1447,3,0,2,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,1.0,0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.1744,2,2,6,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0153,3,0,5,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,2,1,1.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.037,3,2,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0091,3,0,5,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0135,3,0,10,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1317,3,0,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.071,3,2,2,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,2,3,1.0,0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.1276,2,2,9,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.2192,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,5.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
2.2713,3,1,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.6034,2,0,10,1.0,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0372,2,3,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,2,4,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1443,2,0,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0604,2,2,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0541,3,0,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,2,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,1,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0874,3,2,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1281,4,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,3,0,6,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0714,3,2,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0989,4,0,6,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,3,1,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,4.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,4.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,2,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0061,4,2,6,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,2,0,6,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,1.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.1755,2,0,5,0.0,0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0
0.0129,1,0,1,10.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.05,3,2,3,1.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,3,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1558,2,2,9,1.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0601,3,0,2,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,3.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0258,2,2,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0046,2,0,2,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1147,3,2,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,1,3,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1
-0.0091,3,0,5,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1424,2,1,6,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.4347,2,2,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0778,3,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,1.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0097,2,0,3,5.0,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,2,0,1,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,1.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,1,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1004,4,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,2,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0167,4,2,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0797,3,0,6,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0633,3,2,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1065,2,0,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0091,3,1,5,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,2,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1482,4,0,4,0.0,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1231,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1043,4,0,4,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,0.0,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,1,0,1,9.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0737,2,2,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,3,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1257,2,1,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,2,0,3,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.1035,2,3,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.2481,2,2,3,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,3,0,1,5.0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,3,3,0.0,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0696,3,1,4,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0293,3,0,3,0.0,2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.0417,2,0,3,0.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0
-0.06,4,0,4,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0129,4,0,1,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
