CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,RANGAGEAD,RANGAGEDEM,ADH,RANGADH
2,0,0,A,0,DV,21,2.0,4.0,8,2.0
2,0,0,M,0,DA,21,3.0,4.0,8,2.0
3,0,0,D,0,DV,21,2.0,3.0,7,2.0
3,0,0,A,0,DV,21,1.0,2.0,4,1.0
2,0,0,A,0,DV,21,2.0,3.0,4,1.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
4,0,1,U,2,DV,21,2.0,4.0,8,2.0
4,0,0,A,0,DV,21,2.0,4.0,8,2.0
2,1829,0,U,0,DV,21,3.0,4.0,8,2.0
3,0,0,D,0,DA,24,5.0,7.0,9,2.0
3,0,0,D,0,DA,21,5.0,6.0,4,1.0
4,0,0,C,0,DV,21,3.0,5.0,11,3.0
3,0,0,A,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,0,DV,21,3.0,5.0,7,2.0
3,0,0,A,0,DV,21,3.0,4.0,4,1.0
2,0,0,C,0,DV,21,4.0,6.0,10,3.0
4,1448,2,U,0,DV,21,1.0,3.0,10,3.0
4,0,0,A,0,RA,10,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,1.0,3.0,10,3.0
4,0,0,A,0,DV,21,1.0,2.0,7,2.0
2,0,0,A,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,4.0,5.0,4,1.0
3,0,0,A,0,RA,21,7.0,9.0,11,3.0
2,0,0,A,0,RA,21,7.0,9.0,11,3.0
2,0,0,M,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,3.0,4.0,5,2.0
3,1494,1,M,0,DV,21,1.0,2.0,6,2.0
2,0,0,A,0,DV,21,2.0,3.0,5,2.0
2,0,1,D,0,DV,21,1.0,3.0,10,3.0
2,0,0,M,0,DA,21,5.0,6.0,7,2.0
3,0,2,D,0,DV,21,6.0,8.0,11,3.0
2,0,0,A,0,DV,21,2.0,3.0,7,2.0
2,0,0,A,0,DV,21,5.0,7.0,11,3.0
2,0,0,M,0,DV,21,2.0,4.0,11,3.0
3,0,0,A,0,DA,21,4.0,5.0,9,2.0
2,0,0,A,0,DV,21,6.0,6.0,4,1.0
3,0,0,M,0,DV,21,2.0,3.0,6,2.0
4,0,0,C,0,DA,21,2.0,3.0,4,1.0
2,0,0,A,0,DV,10,7.0,9.0,10,3.0
2,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,2.0,4.0,10,3.0
2,0,0,A,0,DV,21,4.0,5.0,5,2.0
3,0,0,A,0,DV,21,4.0,5.0,5,2.0
2,0,0,A,0,RA,21,3.0,5.0,11,3.0
3,0,0,A,0,RA,21,4.0,6.0,11,3.0
2,0,0,A,0,RA,21,8.0,,11,3.0
3,0,0,A,0,DV,21,2.0,4.0,7,2.0
3,0,0,A,0,RA,21,7.0,,11,3.0
2,0,0,A,0,DV,21,5.0,6.0,4,1.0
3,0,0,A,0,DV,21,4.0,6.0,9,2.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
4,0,0,C,0,DV,21,1.0,3.0,10,3.0
4,0,0,C,0,RA,21,7.0,,11,3.0
2,0,0,A,0,DV,21,2.0,4.0,7,2.0
2,0,0,A,0,RA,23,2.0,3.0,4,1.0
4,1400,2,U,0,DV,21,2.0,3.0,9,2.0
4,0,0,A,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,0,DV,10,4.0,6.0,10,3.0
2,0,0,A,0,DV,21,7.0,8.0,6,2.0
3,0,2,M,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,2,DV,21,2.0,4.0,11,3.0
4,0,0,C,0,DV,21,1.0,3.0,9,2.0
4,0,0,C,2,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,1.0,3.0,7,2.0
2,0,0,A,0,DV,21,3.0,4.0,5,2.0
2,0,0,A,0,DV,21,2.0,4.0,9,2.0
3,0,0,M,2,DA,40,4.0,5.0,5,2.0
3,0,0,A,0,DV,21,4.0,6.0,10,3.0
3,0,0,A,0,RA,21,6.0,8.0,11,3.0
3,0,0,A,0,RA,21,6.0,9.0,11,3.0
3,0,0,A,0,RA,21,8.0,,11,3.0
3,0,3,M,0,DV,21,3.0,5.0,8,2.0
2,0,1,M,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,2,DA,21,3.0,5.0,6,2.0
4,0,1,C,0,DV,21,2.0,4.0,11,3.0
3,0,0,C,0,DV,21,1.0,3.0,10,3.0
3,0,0,V,0,DV,21,8.0,,9,2.0
2,0,0,A,0,DV,21,2.0,4.0,8,2.0
4,0,0,A,0,DV,21,1.0,3.0,8,2.0
2,2500,4,M,0,DV,21,3.0,5.0,9,2.0
4,0,0,A,0,DV,21,2.0,3.0,5,2.0
2,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,8.0,9.0,6,2.0
2,0,0,A,0,DV,21,1.0,2.0,8,2.0
2,0,0,A,0,RA,21,5.0,7.0,11,3.0
2,0,0,A,0,RA,21,5.0,8.0,11,3.0
2,0,2,M,0,DV,21,2.0,4.0,10,3.0
3,0,0,A,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,0,RA,21,6.0,8.0,11,3.0
2,0,0,A,0,RA,21,6.0,8.0,11,3.0
2,0,0,A,0,DV,21,2.0,4.0,8,2.0
3,0,0,A,0,DV,21,2.0,4.0,8,2.0
3,962,1,D,0,RA,21,5.0,6.0,8,2.0
4,0,0,C,0,DV,21,2.0,3.0,9,2.0
3,0,0,A,0,DV,21,8.0,,7,2.0
2,0,0,A,0,RA,21,1.0,3.0,11,3.0
3,0,0,M,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,RA,21,6.0,9.0,11,3.0
3,0,0,A,0,RA,21,5.0,7.0,11,3.0
3,0,0,A,0,DV,21,7.0,9.0,11,3.0
3,0,0,M,0,DA,21,5.0,7.0,10,3.0
4,0,0,A,0,DV,21,2.0,3.0,4,1.0
2,0,0,A,0,RA,21,7.0,,11,3.0
2,0,0,A,0,DV,21,1.0,2.0,6,2.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,1314,2,U,0,DV,21,2.0,4.0,10,3.0
3,0,0,A,0,DV,21,2.0,3.0,8,2.0
4,0,0,C,0,DV,21,2.0,3.0,5,2.0
2,0,0,A,0,DV,21,2.0,4.0,8,2.0
3,0,0,A,0,DV,10,1.0,3.0,10,3.0
3,2740,2,B,2,RA,21,3.0,5.0,11,3.0
2,0,0,A,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,1.0,2.0,7,2.0
3,0,0,M,0,DV,21,1.0,3.0,7,2.0
3,0,1,D,0,DV,21,4.0,6.0,11,3.0
3,0,0,M,0,DV,21,7.0,9.0,11,3.0
3,0,0,M,2,DA,21,2.0,3.0,6,2.0
3,0,0,A,2,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,4.0,6.0,6,2.0
3,0,0,A,0,DV,21,3.0,4.0,4,1.0
4,0,0,C,0,DV,21,1.0,3.0,10,3.0
4,0,0,C,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,2.0,4.0,6,2.0
3,1600,2,M,0,DV,21,1.0,2.0,10,3.0
3,0,0,A,0,RA,21,6.0,8.0,11,3.0
3,0,0,A,0,RA,21,8.0,,11,3.0
4,0,0,C,0,DV,21,4.0,6.0,10,3.0
2,0,0,A,0,DV,21,2.0,3.0,5,2.0
2,0,0,A,0,DV,21,2.0,3.0,7,2.0
2,0,0,A,0,DV,21,6.0,8.0,9,2.0
2,0,0,A,0,DA,21,3.0,5.0,8,2.0
2,0,0,C,0,DA,21,6.0,7.0,7,2.0
2,0,0,A,0,DV,21,1.0,2.0,5,2.0
3,0,0,A,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,0,DV,21,1.0,2.0,4,1.0
2,0,0,A,0,DV,21,2.0,4.0,7,2.0
2,0,0,A,0,RA,21,5.0,7.0,11,3.0
3,0,0,A,0,DA,21,5.0,6.0,4,1.0
3,0,0,A,0,RA,21,5.0,6.0,4,1.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
2,0,0,A,2,DV,21,1.0,1.0,4,1.0
2,0,0,C,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,2.0,4.0,10,3.0
3,0,0,A,2,RA,10,2.0,4.0,10,3.0
3,0,0,U,0,DV,21,1.0,2.0,6,2.0
4,0,0,C,0,DV,21,2.0,4.0,11,3.0
2,0,0,A,0,DV,21,2.0,2.0,4,1.0
3,0,2,M,0,DV,21,4.0,6.0,11,3.0
2,2410,0,U,0,DV,21,2.0,3.0,7,2.0
3,0,0,A,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,2.0,3.0,5,2.0
3,0,0,A,0,DV,21,2.0,3.0,7,2.0
2,0,0,A,0,DV,21,2.0,3.0,4,1.0
2,0,0,A,0,DV,21,4.0,5.0,5,2.0
4,0,0,A,0,DV,21,2.0,3.0,5,2.0
2,0,2,M,0,DV,21,2.0,4.0,11,3.0
3,0,0,A,0,DV,21,6.0,8.0,7,2.0
2,0,0,A,0,DV,21,1.0,2.0,4,1.0
2,0,0,M,0,DV,21,6.0,8.0,8,2.0
2,0,0,M,0,DA,21,7.0,9.0,9,2.0
3,807,3,M,0,DV,21,4.0,5.0,7,2.0
3,0,0,M,0,DV,21,1.0,3.0,10,3.0
3,0,3,M,0,DV,21,2.0,4.0,9,2.0
2,0,0,A,0,DV,21,2.0,4.0,9,2.0
2,0,0,A,0,DV,21,4.0,6.0,9,2.0
2,1524,0,M,0,DV,21,1.0,3.0,10,3.0
4,0,0,C,0,DV,21,1.0,2.0,6,2.0
3,0,0,M,0,DV,21,4.0,5.0,6,2.0
2,0,0,M,0,DA,23,2.0,3.0,9,2.0
2,0,0,A,0,DA,21,4.0,5.0,7,2.0
3,0,0,A,0,DV,21,8.0,,4,1.0
4,0,0,A,0,DV,21,1.0,2.0,5,2.0
2,0,0,U,0,DV,21,1.0,3.0,8,2.0
2,0,0,A,0,DV,21,6.0,8.0,10,3.0
2,0,0,A,0,RA,21,6.0,8.0,11,3.0
3,0,0,A,0,DV,21,1.0,3.0,11,3.0
2,0,0,A,0,DV,21,1.0,3.0,7,2.0
3,0,0,U,0,DV,21,2.0,4.0,11,3.0
2,0,0,D,0,DV,21,3.0,5.0,10,3.0
2,0,0,C,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,2.0,4.0,9,2.0
2,0,0,A,0,DV,21,6.0,7.0,5,2.0
3,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,0,0,A,0,DV,21,1.0,3.0,10,3.0
4,0,0,A,0,DV,21,1.0,2.0,7,2.0
4,0,0,A,0,DV,21,1.0,2.0,7,2.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,1379,0,D,0,DV,21,5.0,8.0,11,3.0
2,0,0,M,2,DA,21,7.0,9.0,9,2.0
3,1877,2,M,0,DV,21,1.0,3.0,8,2.0
2,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,0,0,M,0,DV,21,2.0,3.0,5,2.0
3,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,0,0,M,0,DV,21,1.0,2.0,7,2.0
4,0,0,C,0,DV,21,4.0,5.0,4,1.0
3,0,0,A,0,RA,23,5.0,6.0,4,1.0
3,0,0,A,0,DV,21,5.0,7.0,11,3.0
2,0,0,A,0,DV,21,5.0,7.0,11,3.0
3,0,0,A,0,DV,21,2.0,3.0,6,2.0
3,0,0,D,0,DV,21,3.0,4.0,6,2.0
3,0,0,A,0,DV,21,4.0,6.0,10,3.0
4,0,0,A,0,DV,21,1.0,2.0,4,1.0
2,0,0,A,0,RA,21,8.0,,11,3.0
3,0,0,M,0,DA,23,2.0,3.0,9,2.0
3,0,0,A,0,DV,21,3.0,5.0,9,2.0
4,0,0,C,0,DV,21,1.0,2.0,6,2.0
2,0,0,M,0,DV,21,1.0,3.0,8,2.0
2,0,0,A,0,RA,21,1.0,3.0,7,2.0
3,0,0,A,0,DV,21,2.0,3.0,6,2.0
3,0,1,M,0,DV,21,1.0,3.0,10,3.0
2,0,2,M,2,DA,21,4.0,5.0,4,1.0
2,0,0,M,0,DA,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,1.0,3.0,10,3.0
4,0,0,A,0,RA,21,3.0,4.0,5,2.0
3,0,0,A,0,DV,21,1.0,2.0,5,2.0
2,0,0,A,0,DV,21,3.0,5.0,9,2.0
3,0,0,A,0,DV,21,4.0,6.0,9,2.0
2,0,0,A,0,DV,21,1.0,2.0,4,1.0
3,0,0,A,0,DV,21,1.0,2.0,9,2.0
2,0,0,A,0,DV,21,1.0,2.0,4,1.0
3,0,0,A,0,DV,21,2.0,4.0,10,3.0
3,0,0,A,0,DV,21,4.0,6.0,9,2.0
2,0,0,A,0,DV,21,3.0,5.0,7,2.0
3,0,0,M,0,DV,21,1.0,2.0,4,1.0
2,1515,1,M,0,DV,21,1.0,2.0,9,2.0
4,0,0,C,0,DV,21,2.0,4.0,11,3.0
4,0,0,C,0,DV,21,2.0,5.0,11,3.0
3,0,0,M,0,DV,21,8.0,,10,3.0
2,0,0,A,0,DV,21,3.0,5.0,8,2.0
2,0,1,U,0,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DA,21,2.0,4.0,6,2.0
4,0,0,C,2,DA,21,1.0,2.0,4,1.0
4,0,0,C,0,DV,21,1.0,3.0,10,3.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,0,1,M,0,DV,21,1.0,3.0,11,3.0
3,0,0,C,0,DV,21,1.0,3.0,9,2.0
2,0,0,C,0,DV,21,1.0,3.0,11,3.0
2,0,0,A,0,DV,21,1.0,3.0,6,2.0
4,0,0,A,0,DV,21,1.0,2.0,5,2.0
2,0,0,M,0,DA,21,6.0,8.0,10,3.0
2,0,0,M,0,DA,21,6.0,7.0,6,2.0
3,0,0,B,0,DV,21,5.0,7.0,10,3.0
3,0,0,A,0,DV,21,2.0,4.0,7,2.0
4,0,0,C,0,DV,21,1.0,2.0,8,2.0
2,0,0,A,0,DV,21,4.0,5.0,4,1.0
2,0,0,A,0,RA,21,3.0,5.0,7,2.0
4,1550,0,C,0,DV,21,2.0,4.0,9,2.0
4,0,0,A,0,DV,10,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,8.0,9.0,4,1.0
4,0,0,A,0,DV,21,1.0,2.0,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,10,3.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,1829,3,M,0,DV,21,4.0,5.0,7,2.0
3,0,0,A,0,DV,21,1.0,2.0,7,2.0
3,0,0,A,0,DV,21,1.0,2.0,7,2.0
2,0,0,M,0,DV,21,5.0,6.0,6,2.0
3,0,0,A,0,DV,21,4.0,6.0,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,6,2.0
2,0,0,M,0,DV,21,4.0,6.0,10,3.0
3,0,0,M,0,DV,21,1.0,3.0,8,2.0
4,0,0,A,0,DV,21,1.0,2.0,4,1.0
2,0,0,U,0,RA,21,5.0,6.0,7,2.0
2,0,0,A,0,DV,21,6.0,8.0,6,2.0
2,0,0,A,2,DA,21,8.0,9.0,4,1.0
3,0,0,S,0,DV,21,6.0,8.0,11,3.0
3,0,0,A,0,DV,10,4.0,6.0,10,3.0
2,1273,1,M,2,DV,21,2.0,4.0,11,3.0
2,0,0,A,0,DV,21,3.0,4.0,4,1.0
3,0,0,A,0,DV,21,2.0,3.0,4,1.0
3,0,0,M,0,DV,21,1.0,2.0,6,2.0
2,0,0,A,0,DV,21,4.0,6.0,10,3.0
2,1636,0,C,0,DV,21,2.0,3.0,8,2.0
3,0,0,M,0,DA,21,6.0,7.0,9,2.0
3,0,0,M,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,1.0,3.0,8,2.0
3,0,1,M,0,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,4.0,5.0,6,2.0
3,0,0,A,2,DA,40,5.0,6.0,5,2.0
3,0,0,A,0,DV,21,5.0,6.0,4,1.0
4,0,0,A,0,DV,21,1.0,3.0,7,2.0
4,0,0,C,0,DV,21,1.0,3.0,9,2.0
4,0,0,C,0,DV,21,1.0,2.0,7,2.0
3,0,0,M,0,DV,21,1.0,4.0,11,3.0
4,0,0,U,0,DA,21,2.0,4.0,6,2.0
3,0,0,A,0,DV,21,3.0,4.0,8,2.0
3,0,0,U,0,DV,21,4.0,7.0,11,3.0
3,0,0,U,0,DV,21,1.0,2.0,7,2.0
2,0,0,A,0,DV,21,8.0,9.0,6,2.0
3,0,0,M,0,DV,21,2.0,4.0,10,3.0
4,0,0,C,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,0,DV,21,4.0,5.0,5,2.0
3,2103,0,C,0,DV,21,2.0,4.0,10,3.0
3,0,0,M,0,DV,21,6.0,8.0,8,2.0
3,0,0,A,0,DV,21,3.0,5.0,9,2.0
2,3938,0,M,0,DA,21,8.0,,5,2.0
2,0,0,A,0,DV,21,4.0,6.0,9,2.0
2,0,0,A,0,DV,21,1.0,2.0,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,0,DV,21,1.0,2.0,4,1.0
3,0,0,A,0,DV,21,3.0,5.0,8,2.0
3,2119,3,M,0,DV,21,2.0,4.0,6,2.0
2,0,1,M,0,DV,21,1.0,1.0,4,1.0
2,0,0,A,0,DV,21,1.0,2.0,5,2.0
3,0,0,C,0,DV,21,1.0,2.0,10,3.0
3,0,0,D,0,DV,21,3.0,5.0,10,3.0
2,0,0,C,0,DV,21,1.0,3.0,9,2.0
3,0,0,A,0,DV,21,1.0,3.0,7,2.0
2,0,0,C,0,DV,21,2.0,3.0,4,1.0
4,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,0,0,C,0,DV,21,1.0,3.0,8,2.0
2,0,0,A,0,RA,21,5.0,6.0,7,2.0
2,0,0,A,0,DA,21,4.0,7.0,11,3.0
4,0,0,A,0,DV,21,3.0,4.0,7,2.0
2,1522,1,M,0,DV,21,2.0,4.0,10,3.0
2,0,0,A,0,DV,21,3.0,4.0,5,2.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,9,2.0
4,0,0,C,0,DA,21,1.0,3.0,9,2.0
4,0,0,C,0,DV,21,1.0,4.0,11,3.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
2,1599,1,M,0,DA,21,2.0,4.0,7,2.0
3,0,0,M,2,DA,21,3.0,4.0,4,1.0
4,1651,0,C,0,RA,21,3.0,5.0,10,3.0
2,0,0,A,0,DV,21,5.0,7.0,10,3.0
3,0,0,A,0,DV,21,5.0,6.0,4,1.0
4,0,0,A,0,DV,21,1.0,2.0,5,2.0
4,0,0,A,0,DV,21,2.0,3.0,6,2.0
3,0,0,S,0,DV,21,1.0,3.0,10,3.0
2,0,0,A,0,RA,21,3.0,5.0,10,3.0
2,0,0,A,0,DV,21,8.0,,8,2.0
3,1510,2,A,2,DA,21,5.0,6.0,5,2.0
2,0,0,A,0,DV,21,2.0,3.0,5,2.0
4,0,0,C,0,DV,21,1.0,3.0,11,3.0
3,1940,2,M,0,DV,21,2.0,4.0,10,3.0
2,0,0,A,0,RA,21,2.0,4.0,10,3.0
3,0,0,S,0,DV,21,1.0,3.0,8,2.0
2,0,0,C,0,DV,21,1.0,3.0,8,2.0
2,0,0,M,0,DA,21,5.0,6.0,8,2.0
4,0,0,A,0,DV,21,2.0,4.0,6,2.0
3,0,0,C,0,DV,21,6.0,8.0,11,3.0
3,0,0,A,0,DV,21,1.0,3.0,9,2.0
2,0,0,A,0,DV,21,8.0,,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,7,2.0
2,0,0,A,0,DV,21,1.0,3.0,6,2.0
2,0,0,A,0,DV,21,2.0,3.0,9,2.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
2,0,0,A,0,DV,21,4.0,4.0,4,1.0
3,0,0,D,0,DV,21,2.0,3.0,8,2.0
3,2900,3,D,0,DV,21,2.0,4.0,11,3.0
3,0,0,M,0,DA,21,5.0,6.0,5,2.0
3,0,0,A,0,DV,21,6.0,8.0,9,2.0
3,0,0,M,0,DV,21,6.0,8.0,11,3.0
4,0,0,C,0,DV,21,3.0,5.0,9,2.0
2,0,0,M,2,DA,21,3.0,4.0,7,2.0
3,0,0,A,0,DV,21,2.0,3.0,4,1.0
2,0,0,A,2,DV,21,1.0,3.0,7,2.0
2,0,0,A,0,DV,21,1.0,2.0,4,1.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,2544,2,M,0,DA,21,6.0,8.0,9,2.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
4,0,0,C,0,DV,21,2.0,4.0,10,3.0
2,0,0,A,0,DV,21,1.0,2.0,5,2.0
2,0,0,U,0,RA,21,5.0,6.0,7,2.0
2,0,0,A,0,DV,21,2.0,4.0,7,2.0
3,1676,0,U,0,DV,21,5.0,7.0,7,2.0
2,1270,0,C,0,DV,21,1.0,4.0,11,3.0
4,0,0,A,0,DV,21,1.0,3.0,6,2.0
2,0,0,A,0,DV,21,6.0,8.0,7,2.0
3,1287,0,M,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,0,DA,23,4.0,6.0,9,2.0
2,0,0,A,0,RA,21,6.0,7.0,8,2.0
2,0,0,A,0,DV,21,1.0,3.0,9,2.0
3,0,0,C,0,DV,21,2.0,4.0,10,3.0
3,0,2,M,0,DA,40,4.0,5.0,5,2.0
2,0,0,A,0,RA,23,3.0,5.0,10,3.0
4,0,0,A,2,DA,21,2.0,2.0,4,1.0
4,0,0,C,0,DV,21,1.0,3.0,10,3.0
3,0,0,D,0,DV,21,5.0,7.0,10,3.0
2,0,0,A,0,DV,21,1.0,2.0,8,2.0
2,0,0,M,0,DA,21,7.0,9.0,10,3.0
2,0,0,A,2,DV,21,8.0,,4,1.0
3,0,0,M,0,DV,21,5.0,7.0,8,2.0
2,0,0,A,0,DV,21,6.0,7.0,7,2.0
2,0,0,M,2,DA,21,4.0,6.0,10,3.0
4,0,0,C,0,DA,24,3.0,5.0,9,2.0
3,0,0,M,0,DV,21,5.0,7.0,11,3.0
2,0,0,A,0,DV,21,8.0,,9,2.0
2,0,0,C,0,DV,21,1.0,3.0,8,2.0
2,0,0,A,0,DV,21,2.0,4.0,8,2.0
2,0,0,A,0,DA,21,5.0,6.0,6,2.0
3,0,0,A,0,DA,24,5.0,7.0,9,2.0
4,0,0,A,0,DV,21,1.0,2.0,7,2.0
3,0,0,A,0,DV,21,5.0,7.0,9,2.0
2,0,0,A,0,RA,21,5.0,7.0,10,3.0
2,0,0,A,0,DV,21,2.0,3.0,6,2.0
4,0,0,C,0,RA,21,2.0,4.0,7,2.0
4,0,0,A,0,DA,21,2.0,4.0,7,2.0
3,0,0,M,0,DV,21,1.0,2.0,5,2.0
2,0,0,A,0,DV,25,5.0,6.0,4,1.0
2,0,0,A,0,DV,10,7.0,9.0,10,3.0
2,0,0,A,0,RA,21,4.0,5.0,7,2.0
3,0,0,A,0,DV,21,2.0,4.0,8,2.0
2,0,2,M,2,DV,21,5.0,7.0,9,2.0
3,0,0,A,0,DV,21,6.0,8.0,9,2.0
4,0,0,A,0,DA,21,3.0,4.0,4,1.0
3,0,0,A,0,DV,21,1.0,2.0,8,2.0
2,0,0,A,0,DV,21,6.0,8.0,8,2.0
2,0,0,A,0,DV,21,5.0,6.0,8,2.0
2,0,0,A,0,DV,21,5.0,6.0,6,2.0
3,0,0,A,0,DV,21,1.0,3.0,8,2.0
2,1542,2,A,0,DV,21,1.0,3.0,8,2.0
3,0,0,A,2,DA,21,5.0,6.0,5,2.0
3,0,0,A,0,DV,21,7.0,9.0,9,2.0
2,0,0,A,0,DV,21,7.0,9.0,9,2.0
2,0,0,D,0,DV,21,3.0,5.0,10,3.0
3,1662,2,B,0,DV,21,1.0,3.0,11,3.0
3,0,0,A,0,DV,21,6.0,7.0,6,2.0
2,0,0,A,0,DA,21,8.0,,10,3.0
3,0,0,D,0,DA,21,6.0,8.0,9,2.0
3,0,0,M,0,DA,21,3.0,4.0,9,2.0
2,0,0,A,0,DA,21,5.0,6.0,5,2.0
3,0,0,A,0,DV,21,6.0,7.0,9,2.0
3,0,0,A,0,DV,21,1.0,3.0,9,2.0
2,2268,2,U,0,DV,21,3.0,5.0,10,3.0
2,0,0,A,0,DV,10,3.0,5.0,10,3.0
3,0,0,M,0,DV,21,1.0,2.0,4,1.0
4,0,0,C,2,DV,21,2.0,4.0,11,3.0
2,0,0,A,0,RA,21,3.0,5.0,7,2.0
3,0,0,M,0,DV,21,8.0,,10,3.0
3,0,0,A,0,DV,21,2.0,3.0,6,2.0
2,1158,0,M,0,DV,21,2.0,3.0,6,2.0
3,0,0,A,0,DV,21,4.0,6.0,10,3.0
3,0,0,A,0,DV,21,4.0,5.0,7,2.0
3,0,0,M,0,DV,21,2.0,4.0,8,2.0
2,0,0,A,0,DV,21,6.0,7.0,8,2.0
2,0,0,A,0,DV,21,4.0,5.0,5,2.0
2,0,0,A,0,DV,21,3.0,4.0,5,2.0
3,1286,0,M,0,DV,21,1.0,4.0,11,3.0
2,0,0,M,0,DV,21,4.0,5.0,5,2.0
3,0,0,A,0,DV,21,2.0,4.0,8,2.0
3,0,0,A,0,DV,21,4.0,5.0,7,2.0
3,2439,3,M,0,DV,21,3.0,5.0,11,3.0
3,0,0,A,0,DV,21,8.0,,9,2.0
2,0,0,A,0,RA,23,2.0,3.0,4,1.0
3,0,0,M,0,DA,23,4.0,6.0,9,2.0
2,0,0,A,0,RA,21,1.0,1.0,4,1.0
2,0,0,A,0,RA,21,2.0,4.0,11,3.0
3,0,0,A,0,DV,21,7.0,8.0,5,2.0
2,0,0,A,0,DV,21,6.0,7.0,5,2.0
3,0,0,A,0,DV,21,4.0,4.0,4,1.0
2,0,2,M,0,DV,21,6.0,9.0,11,3.0
4,0,0,C,0,DV,21,2.0,5.0,11,3.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
3,0,0,A,0,DV,21,6.0,8.0,9,2.0
2,0,0,C,0,DV,21,2.0,4.0,10,3.0
3,0,0,V,2,DA,21,4.0,5.0,7,2.0
2,0,0,M,0,DV,21,3.0,5.0,9,2.0
4,0,1,C,0,DV,21,2.0,5.0,11,3.0
4,0,0,C,0,DV,21,5.0,6.0,6,2.0
3,0,0,A,0,DV,21,2.0,3.0,5,2.0
3,0,0,A,0,DA,21,7.0,8.0,6,2.0
3,0,0,M,0,DA,24,7.0,8.0,5,2.0
4,0,0,M,0,DV,21,1.0,2.0,7,2.0
4,0,0,A,0,DV,21,1.0,2.0,6,2.0
3,0,0,M,0,DV,21,4.0,6.0,9,2.0
2,0,0,M,0,DV,21,5.0,7.0,11,3.0
3,0,0,A,0,DV,21,2.0,3.0,5,2.0
2,0,0,A,0,RA,21,1.0,3.0,7,2.0
4,0,0,U,0,DA,21,1.0,3.0,11,3.0
2,0,0,A,0,DV,21,5.0,7.0,8,2.0
2,0,0,A,0,DV,21,2.0,2.0,4,1.0
3,0,0,A,0,DV,21,1.0,2.0,6,2.0
2,0,0,A,0,DV,21,8.0,9.0,6,2.0
3,0,0,M,0,DA,21,4.0,6.0,7,2.0
2,0,0,A,0,DV,21,3.0,5.0,7,2.0
3,0,0,M,0,DV,21,6.0,7.0,8,2.0
2,0,0,A,0,RA,21,1.0,3.0,10,3.0
